experimentId;device_id;motion_tag;userPhoneLocation;timestamp;pressure;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780191000;978.22363000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780192000;978.22460000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780193000;978.21606000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780194000;978.22876000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780195000;978.23755000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780196000;978.22680000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780197000;978.21780000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780198000;978.22950000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780199000;978.24536000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780200000;978.24023000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780201000;978.21460000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780202000;978.20800000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780203000;978.22095000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780204000;978.19946000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780205000;978.19995000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780206000;978.24950000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780207000;978.25610000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780208000;978.27050000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780209000;978.26340000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780210000;978.21970000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780211000;978.20240000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780212000;978.21387000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780213000;978.19040000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780214000;978.17700000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780215000;978.16943000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780216000;978.24585000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780217000;978.23290000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780218000;978.24000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780219000;978.20190000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780220000;978.19165000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780221000;978.20337000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780222000;978.24000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780223000;978.19750000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780224000;978.19630000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780225000;978.20140000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780226000;978.21606000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780227000;978.20166000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780228000;978.17190000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780229000;978.18360000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780230000;978.18335000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780231000;978.20950000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780232000;978.18823000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780233000;978.19556000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780234000;978.20970000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780235000;978.19750000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780236000;978.19556000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780237000;978.19653000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780238000;978.20900000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780239000;978.20530000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780240000;978.19824000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780241000;978.20410000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780242000;978.19604000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780243000;978.19260000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780244000;978.21533000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780245000;978.21240000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780246000;978.22705000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780247000;978.23120000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780248000;978.21170000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780249000;978.19604000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780250000;978.20510000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780251000;978.22217000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780252000;978.20605000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780253000;978.20166000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780254000;978.20630000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780255000;978.30200000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780256000;978.30566000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780257000;978.31540000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780258000;978.33250000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780259000;978.31616000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780260000;978.30273000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780261000;978.30910000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780262000;978.30960000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780263000;978.30640000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780264000;978.30150000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780265000;978.32153000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780266000;978.30740000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780267000;978.28590000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780268000;978.30760000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780269000;978.29517000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780270000;978.30176000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780271000;978.30980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780272000;978.29663000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780273000;978.28613000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780274000;978.30273000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780275000;978.30420000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780276000;978.32227000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780277000;978.31420000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780278000;978.30980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780279000;978.35645000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780280000;978.34840000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780281000;978.35060000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780282000;978.33400000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780283000;978.33010000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780284000;978.31080000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780285000;978.33450000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780286000;978.30225000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780287000;978.31300000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780288000;978.32837000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780289000;978.33640000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780290000;978.36380000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780291000;978.38450000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780292000;978.36475000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780293000;978.34546000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780294000;978.36206000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780295000;978.37134000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780296000;978.39770000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780297000;978.37256000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780298000;978.37646000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780299000;978.38477000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780300000;978.37990000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780301000;978.30250000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780302000;978.26465000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780303000;978.28906000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780304000;978.27783000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780305000;978.25610000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780306000;978.25320000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780307000;978.27980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780308000;978.25050000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780309000;978.21410000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780310000;978.22950000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780311000;978.25195000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780312000;978.26953000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780313000;978.26610000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780314000;978.25170000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780315000;978.28174000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780316000;978.25170000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780317000;978.24830000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780318000;978.27000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780319000;978.29980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780320000;978.33840000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780321000;978.31810000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780322000;978.25100000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780323000;978.22925000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780324000;978.25000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780325000;978.27563000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780326000;978.28174000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780327000;978.28370000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780328000;978.27150000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780329000;978.23000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780330000;978.27000000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780331000;978.27420000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780332000;978.25780000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780333000;978.26980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780334000;978.22974000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780335000;978.23340000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780336000;978.26120000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780337000;978.25540000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780338000;978.26980000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780339000;978.24316000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780340000;978.24365000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780341000;978.24290000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780342000;978.26807000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780343000;978.24220000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780344000;978.24340000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780345000;978.23510000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780346000;978.27590000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780347000;978.36523000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780348000;978.38940000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780349000;978.39136000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780350000;978.39136000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780351000;978.39890000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780352000;978.37695000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780353000;978.36990000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780354000;978.37280000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780355000;978.38670000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780356000;978.36475000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780357000;978.40480000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780358000;978.40500000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780359000;978.41113000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780360000;978.39307000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780361000;978.37354000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780362000;978.37573000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780363000;978.37450000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780364000;978.37890000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780365000;978.38620000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780366000;978.41140000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780367000;978.37524000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780368000;978.37210000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780369000;978.38060000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780370000;978.36523000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780371000;978.36597000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780372000;978.36743000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780373000;978.39060000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780374000;978.35205000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780375000;978.35645000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780376000;978.35474000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780377000;978.34814000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780378000;978.37915000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780379000;978.37230000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780380000;978.39575000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780381000;978.40625000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780382000;978.39526000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780383000;978.37646000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780384000;978.37820000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780385000;978.39700000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780386000;978.39110000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780387000;978.40500000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780388000;978.41330000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780389000;978.40625000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780390000;978.40260000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780391000;978.43580000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780392000;978.40330000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780393000;978.40454000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780394000;978.38380000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780395000;978.40380000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780396000;978.39795000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780397000;978.41235000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780398000;978.37450000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780399000;978.37646000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780400000;978.40600000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780401000;978.39110000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780402000;978.40137000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780403000;978.39844000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780404000;978.37280000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780405000;978.41580000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780406000;978.40720000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780407000;978.40110000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780408000;978.38430000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780409000;978.34644000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780410000;978.36280000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780411000;978.39500000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780412000;978.39500000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780413000;978.43480000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780414000;978.41750000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780415000;978.37840000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780416000;978.39746000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780417000;978.40160000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780418000;978.38477000;
BadanieZmianCisnienia;SM-G935F;Lezy;Na stoliku;1617780419000;978.40234000;
